,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
FMG.AX,0.0,0.0,0.0,0.0,0.0,0.0,-1.0365269513320035,4.02164185581605,11.7359766714318,11.455787802158811,13.420473399069087,26.857204720449477,18.33559626633218,5.546848578278176,20.236767971301234,19.811351809941232,18.711156903117015,20.380615215739876,8.949167109538305,1.7187435421393427,0.0
FPH.AX,9.674695353264275,2.352656103448054,11.077671963281865,7.68486682860998,1.6565761277102427,-1.4579927400517247,1.9231523165229663,5.017765350346898,2.6720333567335772,6.767700367105964,3.121099125804185,4.345509998554189,3.5408206926662062,2.6204945391642034,0.7489588257307057,-1.938402772075285,1.54043162629686,0.5186625050591067,1.1573408552080804,0.9351054692809124,0.0
GMG.AX,15.435044816461073,13.49622944503156,15.0543491179424,51.42551630904923,6.286901495317017,6.971059747807019,12.299264748977205,8.845520202729581,7.078122603196421,9.788333077773208,6.2930965395771485,7.370604919874278,2.126430567344736,4.265087096731894,0.40302527722113746,2.617218432947367,4.376433058701594,0.9162473745668527,3.1913781358273137,-0.4403654088309401,0.0
GOZ.AX,0.0,0.0,22.808451111450733,63.26172013048126,24.385127543457777,30.24782047768113,24.241551579178434,18.71492863913086,22.62547773323707,16.511993974526643,13.221580147851416,13.7871016540028,9.245890459445972,11.917091718162665,7.493557867477433,6.858689601765499,7.0620182460904575,8.284517053660805,9.120315876386513,5.385469937185018,0.0
GPT.AX,23.312732482263847,25.827919484158365,18.24384913622456,45.28888818285762,13.727616702068573,6.318001031050804,11.422295721469755,12.202910160176302,14.457873715503322,14.123266530988813,9.727683168724065,9.321967265760279,6.6880552769165575,9.527710269068017,3.458427704413042,0.9296880671812885,5.728833012711952,14.297352994603918,8.26501599976126,0.6567188044367717,0.0
HLS.AX,10.421512701370176,3.1143768238967224,11.701576485742368,12.149173647337008,5.745850265236635,13.143764968512276,3.153982559297349,1.3352780299511786,0.07214903915484028,6.0193494501978755,10.214127339490963,1.746293924904255,6.76028151733081,2.4310756740386124,4.893794907332632,-0.7481808149830647,4.299073395357535,3.870151954233772,0.0,0.0,0.0
HVN.AX,7.081150147024209,8.499974573454256,7.707586291231708,11.892580662333067,8.010069067563787,8.426356038772207,7.309572041829542,5.708878571225288,3.186029874080988,15.787421823978487,10.006928254313358,11.33557032933264,13.980194226381856,11.41232266836431,8.32969906821849,11.285556896007403,4.859074879696106,3.8757757542650215,6.092802394632381,4.432021344929658,0.0
IAG.AX,9.243049539705137,17.905089830364094,16.013402828908514,10.659159048204872,9.819675823400134,9.100555773769758,12.264415175721414,7.019149991867836,10.591062613937051,8.430388732255995,5.379271292194997,0.8701988641831797,7.717262054022881,16.40396669189841,6.874968533533401,1.2903447528965553,2.764652823017792,3.07569802034351,4.686520218643841,4.959084070444459,0.0
IFL.AX,7.549868363189948,6.647978828265022,11.332758186412502,15.574860050494618,7.814163558643851,19.89943946418252,8.311076043790244,8.6473872091677,4.520149895268566,8.390278896536957,8.212059502022207,6.594110055389722,6.10340644253562,7.762075103217631,8.698969372167971,-0.3258125418676139,1.1009773956502396,9.210356956168168,-0.08467865690539522,3.586044401113876,0.0
IFT.AX,0.0,0.0,0.0,0.0,0.0,0.0,12.109849141189564,11.7579342528651,9.922523578536056,12.485374888432789,9.685269697905412,9.931111871097723,13.009532665010932,1.6104403785114956,1.9543945493395978,6.833138525589774,3.347594662204597,4.01103176511634,3.4186420614990034,8.507876389719124,0.0
IGO.AX,9.103601103731709,25.24070857877742,6.114159177612495,-9.020062422237453,11.702399069036826,6.0515357474280655,-4.339128629305305,-1.9061902375076087,2.087790892359462,0.6833136812555796,-8.250521851786115,3.459704801165151,4.539286556682241,0.5434056031476242,2.97271429542786,7.9098821431488515,0.020805767341536854,3.573653555252025,1.7202966461812004,21.15578815841936,0.0
ILU.AX,16.132817788968843,21.114170081757003,18.966240013483453,0.0,0.0,0.0,5.662802776754383,19.222179339250168,-1.434480539627607,5.297672792208955,6.964055328837418,5.529260482143101,1.6846221279486446,9.013509737294639,12.719864843867471,4.7782688542451375,-0.9083404747392025,2.5640184710763823,1.6504950386793764,-5.95266288014617,0.0
IOZ.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.085041628368121,7.781349647084213,17.01603367618551,8.892104603097936,7.041273781006147,5.753559503682994,8.427404587022245,5.8985600911180285,6.65908572644515,3.1888815907941828,8.491241431377777,4.208083288287044,1.0733793148022868
IPL.AX,7.921663055966633,13.219152066931926,12.778465637437453,6.860924892811153,5.225189668251801,3.599720860284867,1.0094309884471167,2.4224393350705187,2.4475285582066464,0.7597029510653527,7.498442072761435,4.139642347639071,2.4101443554895434,4.772612342023586,6.546369438284435,0.0,1.3417640583303223,8.782755725411253,6.2136353227311085,14.478933494953335,0.0
IRE.AX,9.032858213196652,8.359292143292675,7.827827741103132,5.012136527221717,16.276009167012774,7.589659688625691,3.625989458992931,6.32106872785769,11.413610216024113,3.072185522219039,7.968754245033699,3.076188665930712,4.714736874763686,1.8933625155251255,7.681440524788492,9.266561977167708,4.104373134584503,2.300310149632203,8.95183376094348,0.0,0.0
IVV.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.616891065532961,2.8542314959140906,1309.6671941262896,1.2322786295104562,1.8901788502825392,-1.9767268232415056,0.9989985923544336,-1.5776228343252297,4.126616808530439,2.736855885807266,1.8142088785161237,3.1720889865783986,0.0
JBH.AX,5.0685585890399185,6.095965403635659,9.718841809422404,7.582504617171717,11.03380852446245,10.631475663316273,8.52688830971919,9.065868786732366,10.600120329068638,5.2496301370312,11.319638797189711,6.604350381841828,5.3765811461277355,8.878520122415548,5.146094992678698,5.308182002111691,2.4770304164646118,3.404597065916427,3.6457054441138097,2.7787115778765505,0.0
JHX.AX,-0.5264331617514264,0.18221247423567632,5.195544115996681,2.424538663284725,0.0,0.0,-1.2484836887971393,9.264722053453063,2.7755513015736186,13.869884328880465,4.891975135789261,3.4104332717040027,4.355770554900175,5.968885314039988,5.24050754771815,0.0,-0.2568602695637645,1.7005310723905758,0.0,0.0,0.0
LLC.AX,5.9167170240420575,11.377214657448441,17.80871266485201,19.098647587056696,12.989738988718806,5.356560677398679,4.726701523437743,11.177741715786773,7.741259187994949,6.960209289798554,8.008359665807408,3.4589225045192196,5.018273889045551,7.745944350827516,11.823067778632833,4.095596949548583,7.18432529341521,3.3069583640240263,0.25448389583899744,12.034502365460474,0.0
MCY.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.409474819209098,19.081732738180722,1.569986733089415,2.639319651647813,5.061666045056235,7.114582850936187,3.653027207833301,-7.84015084883379,1.9922377465718577,9.570088958126005,4.832540783971491,-0.43316144148352725,0.0
MFG.AX,0.0,12.5290332827171,0.0,0.0,0.0,0.0,0.626867134519196,5.7995575397075845,0.5817062919724147,2.8936086258170635,9.358786711101862,2.6425031087603523,3.245278234262588,5.266076811199994,9.550124845582152,4.182161337738922,6.632313607185628,3.3616139657064417,-0.9500447046248222,1.9350721876483212,0.0
MGOC.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5074148402566045,7.62343427724658,23.40923556395807,14.67421664721091,3.948604321035851,12.436911793286784,8.55166638166508,15.382823235220151,5.7020779791421194,7.371859980762873,11.90421603273344,8.91924007691054,7.10900889282478
MGR.AX,17.699811240503546,18.9989272112553,13.825374052383696,32.58910426325161,3.077903822241594,9.002047732671572,17.502116591298062,11.956045745905115,13.331821887019897,12.919080817760907,5.561140518447576,10.960786120117293,5.073843792074436,9.593780732128343,3.649998883031374,2.3801383546174315,5.512713568682475,3.065821140312989,8.398354004366656,3.7970962447433863,0.0
MIN.AX,0.0,4.993020877469421,2.5515726984038976,-0.5272629682417791,23.315159248919656,3.9817156383819707,2.623692267860074,8.370745064640223,10.342594586952881,4.157281735562106,8.700796392133467,5.886863355443879,1.6280581741709037,0.39819509452598467,8.038572602168127,-3.1272653931064704,6.860714366109377,-3.202121086140614,-2.116599687610715,1.3317282858821917,0.0
MQG.AX,3.2653542424260773,1.9347779956284488,5.231068501687289,39.450687000404336,16.105502045540746,15.043577674312697,12.494230321822524,8.15833705529845,12.794775109903908,7.339569782362854,4.3109206759224605,7.473081812942787,7.2203525922120635,6.168469145852815,4.482751310196573,5.253772227925701,2.5076524008094427,9.607191618268391,4.462508630568926,5.498355014688741,0.0
MTS.AX,8.08938154414319,5.988412198621443,12.196253861174977,7.737550704250295,14.224787000886403,11.762753872398836,15.80357764365951,17.43973768812923,10.297837441013119,6.810720950422342,0.0,0.0,3.6602721152644158,5.825667570296192,10.625598185080555,5.732068808100549,2.4519362453024804,2.685987631193155,6.460674175453948,3.4127713085230047,0.0
NAB.AX,10.590579559645882,21.35830783666222,11.063414232205545,10.220831067888916,12.494831883488743,12.629999595124463,10.050432230904411,13.651832961766505,9.023700536240417,10.22745839619248,7.464358113521055,9.404303523984282,7.225173570749481,10.401596235741398,3.749255390576521,0.913737500554638,7.095567706618601,4.6950680592917,6.79453883649532,3.1519836499410148,0.0
NHF.AX,0.0,0.0,0.0,2.0814635094960425,14.828029768373511,13.96397888614938,4.989099831615198,11.830519753434851,6.70778324207268,-0.09643551634261538,8.179126268096166,11.592757413684152,4.537011685400098,-3.389443152076488,16.00885856535659,0.4771602593091171,3.8245485752758692,-1.1541027567144364,2.7152512593821605,5.391275370178188,0.0
NST.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3278349388593264,17.310972537511,7.066027821765986,-6.143758157865556,0.8000102511739522,6.224606668304578,-2.1164820671692044,1.5514491923585,6.607096977391743,3.0840527591423994,9.735449398100968,-5.978813679337608,4.364019880748547,0.0
NUF.AX,4.58624896256188,4.166180106668926,3.292864342320078,12.130962432550398,5.702845767556167,0.0,0.0,4.762404304976375,7.216462199678989,5.903112251366656,2.9141409597157764,-2.7340171836132066,3.0294062268413016,4.748555088489534,0.0,0.0,-3.3207167030510862,8.489465129891624,1.363390336749449,-1.041198829157341,0.0
ORG.AX,3.0435417388192407,2.8561669448580047,3.707245149508495,6.2690060752768915,8.230954232849284,6.031501302494087,4.942356137148999,7.44830045178383,8.93410731399077,8.991446848980917,5.825182926214589,5.59088903951907,0.0,0.0,4.218812072760791,5.670840540120897,7.826447016797647,2.703422114221583,12.840757955056592,15.730793721901943,0.0
ORI.AX,11.162102475268844,-1.2844345440559535,1.9013587454051346,-1.2037981981561545,12.837284425332978,4.753568411210251,7.203963609303055,6.107760679063408,5.383076132983167,2.3993398527118845,10.713199602673935,10.575502288033109,1.4814494345304507,3.382330397105722,2.9371743484652306,-1.892923186362365,1.1392478283932532,3.2187051628357257,2.6488410773898523,4.202714285077848,0.0
PME.AX,7.873493798916701,1.330921660882844,11.175978337174007,4.09222231531585,7.661418556173052,9.986946876297882,0.0,4.0656666811534095,5.948440730982944,8.114377557254512,1.7769802235698156,-2.5194274931600797,-3.7760116459919306,-2.2521835105498824,-7.6035944033281835,-2.450759617819558,-3.042120840575704,3.539948815811031,2.3375146744694364,3.798196323319814,0.0
PMV.AX,4.736661556120557,11.420128189934532,2.967727626094683,16.38529207377629,2.7104581920673296,3.0309126452275197,7.485586409496914,6.962583784818393,3.277037541416126,0.11640812257938205,4.939604720208337,4.22275714326731,4.3353156947777025,4.17516817318719,6.140941669321894,3.922804270120841,-0.01026321360886201,-1.8811276458405257,-3.6855495414710955,9.077725437460524,0.0
