ex_div_date,buy_date,sell_date,buy_price,sell_price,dividend,profit,pct_return,year,ticker
2019-03-07 00:00:00+11:00,2019-03-06 00:00:00+11:00,2019-03-08 00:00:00+11:00,58.04577664524817,58.60274271321215,1.144,1.7009660679639822,2.9303873016629356,2019,ASX.AX
2019-09-05 00:00:00+10:00,2019-09-04 00:00:00+10:00,2019-09-06 00:00:00+10:00,71.52629114431969,72.63383507160037,1.143,2.250543927280688,3.1464569059504726,2019,ASX.AX
2020-03-05 00:00:00+11:00,2020-03-04 00:00:00+11:00,2020-03-06 00:00:00+11:00,62.902013453714446,64.32048357658849,1.164,2.5824701228740423,4.105544450932904,2020,ASX.AX
2020-09-07 00:00:00+10:00,2020-09-04 00:00:00+10:00,2020-09-08 00:00:00+10:00,75.23614710913441,73.9877669967578,1.225,-0.023380112376614193,-0.031075637542549835,2020,ASX.AX
2021-03-04 00:00:00+11:00,2021-03-03 00:00:00+11:00,2021-03-05 00:00:00+11:00,60.449984536578256,60.87194194844045,1.124,1.5459574118621973,2.5574157275867275,2021,ASX.AX
2021-09-06 00:00:00+10:00,2021-09-03 00:00:00+10:00,2021-09-07 00:00:00+10:00,77.4352274545506,77.85472142172512,1.112,1.5314939671745122,1.977774221782197,2021,ASX.AX
2022-03-03 00:00:00+11:00,2022-03-02 00:00:00+11:00,2022-03-04 00:00:00+11:00,74.10470669797283,72.99305926358753,1.164,0.052352565614697255,0.07064674829369426,2022,ASX.AX
2022-09-08 00:00:00+10:00,2022-09-07 00:00:00+10:00,2022-09-09 00:00:00+10:00,69.58405044564245,69.3272686527383,1.2,0.9432182070958532,1.3555092022598985,2022,ASX.AX
2023-03-09 00:00:00+11:00,2023-03-08 00:00:00+11:00,2023-03-10 00:00:00+11:00,62.81880088775719,63.33576349282754,1.162,1.6789626050703532,2.672707185338152,2023,ASX.AX
2023-09-07 00:00:00+10:00,2023-09-06 00:00:00+10:00,2023-09-08 00:00:00+10:00,53.650731654539356,53.34477389256192,1.121,0.8150422380225635,1.5191633233833135,2023,ASX.AX
2024-03-01 00:00:00+11:00,2024-02-29 00:00:00+11:00,2024-03-04 00:00:00+11:00,63.305182412680466,64.21582989066295,1.012,1.9226474779824798,3.0371091349977064,2024,ASX.AX
2024-08-21 00:00:00+10:00,2024-08-20 00:00:00+10:00,2024-08-22 00:00:00+10:00,62.63304298744285,62.135000228881836,1.068,0.5699572414389849,0.9099944921297441,2024,ASX.AX
2011-09-02 00:00:00+10:00,2011-09-01 00:00:00+10:00,2011-09-05 00:00:00+10:00,1.7551112861725047,1.7671155885628953,0.037,0.04900430239039055,2.7920908934075457,2011,AZJ.AX
2012-02-24 00:00:00+11:00,2012-02-23 00:00:00+11:00,2012-02-27 00:00:00+11:00,2.098450237359851,2.105055318499273,0.037,0.04360508113942174,2.077965937104286,2012,AZJ.AX
2012-09-03 00:00:00+10:00,2012-08-31 00:00:00+10:00,2012-09-04 00:00:00+10:00,1.9051566780063922,1.8740333853737958,0.046,0.014876707367403652,0.7808652978069522,2012,AZJ.AX
2013-03-04 00:00:00+11:00,2013-03-01 00:00:00+11:00,2013-03-05 00:00:00+11:00,2.215768147009408,2.2217801999505724,0.041,0.047012052941164395,2.121704520602299,2013,AZJ.AX
2013-09-02 00:00:00+10:00,2013-08-30 00:00:00+10:00,2013-09-03 00:00:00+10:00,2.514119670935156,2.5772727565096876,0.082,0.14515308557453155,5.773515368126458,2013,AZJ.AX
2014-02-27 00:00:00+11:00,2014-02-26 00:00:00+11:00,2014-02-28 00:00:00+11:00,2.917506887288893,2.9450031390728566,0.08,0.10749625178396371,3.684524353731864,2014,AZJ.AX
2014-08-29 00:00:00+10:00,2014-08-28 00:00:00+10:00,2014-09-01 00:00:00+10:00,2.7765115318203586,2.780909654809305,0.085,0.08939812298894623,3.219800168823153,2014,AZJ.AX
2015-02-27 00:00:00+11:00,2015-02-26 00:00:00+11:00,2015-03-02 00:00:00+11:00,2.8761961763174164,2.81710629185733,0.101,0.04191011553991375,1.4571368909047795,2015,AZJ.AX
2015-08-28 00:00:00+10:00,2015-08-27 00:00:00+10:00,2015-08-31 00:00:00+10:00,3.0506175429441833,3.0538430213928223,0.139,0.1422254784486392,4.662186473607434,2015,AZJ.AX
2016-02-26 00:00:00+11:00,2016-02-25 00:00:00+11:00,2016-02-29 00:00:00+11:00,2.468933508909449,2.5563627828656665,0.113,0.20042927395621746,8.11805069812305,2016,AZJ.AX
2016-08-29 00:00:00+10:00,2016-08-26 00:00:00+10:00,2016-08-30 00:00:00+10:00,2.915900796785024,2.8967015221221617,0.133,0.11380072533713781,3.9027639576288307,2016,AZJ.AX
2017-02-27 00:00:00+11:00,2017-02-24 00:00:00+11:00,2017-02-28 00:00:00+11:00,3.5148603933382527,3.4592669134561738,0.136,0.08040652011792115,2.287616323832274,2017,AZJ.AX
2017-08-28 00:00:00+10:00,2017-08-25 00:00:00+10:00,2017-08-29 00:00:00+10:00,3.4140799535734434,3.34855720882236,0.089,0.023477255248916418,0.6876597961434173,2017,AZJ.AX
2018-02-26 00:00:00+11:00,2018-02-23 00:00:00+11:00,2018-02-27 00:00:00+11:00,3.1714211960026772,3.265706933160788,0.14,0.23428573715811085,7.387405288626099,2018,AZJ.AX
2018-08-27 00:00:00+10:00,2018-08-24 00:00:00+10:00,2018-08-28 00:00:00+10:00,3.1024218488460455,3.0460411978574284,0.131,0.07461934901138267,2.4051967349036545,2018,AZJ.AX
2019-02-25 00:00:00+11:00,2019-02-22 00:00:00+11:00,2019-02-26 00:00:00+11:00,3.3591519470467266,3.34859027921759,0.114,0.1034383321708634,3.07929899574217,2019,AZJ.AX
2019-08-26 00:00:00+10:00,2019-08-23 00:00:00+10:00,2019-08-27 00:00:00+10:00,4.404184826423403,4.420083991349756,0.124,0.13989916492635235,3.1765053111988295,2019,AZJ.AX
2020-02-24 00:00:00+11:00,2020-02-21 00:00:00+11:00,2020-02-25 00:00:00+11:00,4.1718926390974875,4.0380997451777505,0.137,0.003207106080262534,0.07687412782885833,2020,AZJ.AX
2020-08-24 00:00:00+10:00,2020-08-21 00:00:00+10:00,2020-08-25 00:00:00+10:00,3.6144684537753995,3.595813529776958,0.137,0.11834507600155852,3.274204146890374,2020,AZJ.AX
2021-03-01 00:00:00+11:00,2021-02-26 00:00:00+11:00,2021-03-02 00:00:00+11:00,3.0952826810269394,3.1190691134362774,0.144,0.1677864324093381,5.420714348250437,2021,AZJ.AX
2021-08-23 00:00:00+10:00,2021-08-20 00:00:00+10:00,2021-08-24 00:00:00+10:00,3.3417112404864655,3.318502257724804,0.144,0.1207910172383384,3.614645567662944,2021,AZJ.AX
2022-02-28 00:00:00+11:00,2022-02-25 00:00:00+11:00,2022-03-01 00:00:00+11:00,3.1372576786991395,3.150717983119034,0.105,0.11846030441989441,3.7759188613736643,2022,AZJ.AX
2022-08-22 00:00:00+10:00,2022-08-19 00:00:00+10:00,2022-08-23 00:00:00+10:00,3.517338821596942,3.4320690242587597,0.109,0.02373020266181758,0.6746635415419999,2022,AZJ.AX
2023-02-27 00:00:00+11:00,2023-02-24 00:00:00+11:00,2023-02-28 00:00:00+11:00,3.0778940898973084,3.068900391095669,0.07,0.06100630119836037,1.9820792859183727,2023,AZJ.AX
2023-08-28 00:00:00+10:00,2023-08-25 00:00:00+10:00,2023-08-29 00:00:00+10:00,3.4469702984743975,3.459157547647526,0.08,0.09218724917312837,2.6744428060180776,2023,AZJ.AX
2024-02-26 00:00:00+11:00,2024-02-23 00:00:00+11:00,2024-02-27 00:00:00+11:00,3.774060264035718,3.7639084601262214,0.097,0.0868481960905032,2.3011873159024168,2024,AZJ.AX
2024-08-26 00:00:00+10:00,2024-08-23 00:00:00+10:00,2024-08-27 00:00:00+10:00,3.2943371624725444,3.3174999952316284,0.073,0.096162832759084,2.919034331231281,2024,AZJ.AX
2015-03-17 00:00:00+11:00,2015-03-16 00:00:00+11:00,2015-03-18 00:00:00+11:00,2.184493855283285,2.2143163554229908,0.037941,0.06776350013970589,3.102022922876033,2015,BAP.AX
2015-09-08 00:00:00+10:00,2015-09-07 00:00:00+10:00,2015-09-09 00:00:00+10:00,2.706749711621163,2.7868288310888083,0.047,0.12707911946764527,4.69489731252371,2015,BAP.AX
2016-03-17 00:00:00+11:00,2016-03-16 00:00:00+11:00,2016-03-18 00:00:00+11:00,3.5768891343834595,3.5655853762847243,0.05,0.03869624190126464,1.0818406846689876,2016,BAP.AX
2016-08-30 00:00:00+10:00,2016-08-29 00:00:00+10:00,2016-08-31 00:00:00+10:00,4.897214410052451,4.784895112173594,0.06,-0.05231929787885736,-1.0683481158485157,2016,BAP.AX
2017-03-16 00:00:00+11:00,2017-03-15 00:00:00+11:00,2017-03-17 00:00:00+11:00,4.467775479102926,4.592767430929396,0.055,0.17999195182647032,4.028670479712881,2017,BAP.AX
2017-08-30 00:00:00+10:00,2017-08-29 00:00:00+10:00,2017-08-31 00:00:00+10:00,4.665732666941185,4.624927355834075,0.075,0.03419468889288968,0.7328900160777413,2017,BAP.AX
2018-03-15 00:00:00+11:00,2018-03-14 00:00:00+11:00,2018-03-16 00:00:00+11:00,4.83851227695286,4.859097885230643,0.07,0.09058560827778273,1.8721789486670608,2018,BAP.AX
2018-08-30 00:00:00+10:00,2018-08-29 00:00:00+10:00,2018-08-31 00:00:00+10:00,6.185062073404888,6.199252035293398,0.085,0.09918996188851015,1.6037019630735234,2018,BAP.AX
2019-02-27 00:00:00+11:00,2019-02-26 00:00:00+11:00,2019-02-28 00:00:00+11:00,5.0300574476374385,5.144513130187988,0.075,0.18945568255055,3.7664715467521197,2019,BAP.AX
2019-08-29 00:00:00+10:00,2019-08-28 00:00:00+10:00,2019-08-30 00:00:00+10:00,5.719438050010032,5.79256628459585,0.095,0.16812823458581772,2.9395935949603094,2019,BAP.AX
2020-02-17 00:00:00+11:00,2020-02-14 00:00:00+11:00,2020-02-18 00:00:00+11:00,5.896236401398422,5.730094341826387,0.08,-0.08614205957203502,-1.4609668559355005,2020,BAP.AX
2020-08-28 00:00:00+10:00,2020-08-27 00:00:00+10:00,2020-08-31 00:00:00+10:00,6.2021395919280575,6.149511285102413,0.095,0.04237169317435541,0.6831786441811338,2020,BAP.AX
2021-02-25 00:00:00+11:00,2021-02-24 00:00:00+11:00,2021-02-26 00:00:00+11:00,6.322300036946025,6.115949116917553,0.09,-0.11635092002847269,-1.8403258204853525,2021,BAP.AX
2021-08-30 00:00:00+10:00,2021-08-27 00:00:00+10:00,2021-08-31 00:00:00+10:00,6.573636179733418,6.700981314048288,0.11,0.2373451343148707,3.610560849817152,2021,BAP.AX
2022-02-25 00:00:00+11:00,2022-02-24 00:00:00+11:00,2022-02-28 00:00:00+11:00,6.008562206936731,5.962516564419053,0.1,0.053954357482321136,0.8979578745150081,2022,BAP.AX
2022-08-30 00:00:00+10:00,2022-08-29 00:00:00+10:00,2022-08-31 00:00:00+10:00,6.133666807702059,6.270514654431457,0.115,0.2518478467293983,4.105991646190374,2022,BAP.AX
2023-02-27 00:00:00+11:00,2023-02-24 00:00:00+11:00,2023-02-28 00:00:00+11:00,6.341128766270259,6.373639076697602,0.105,0.13751031042734319,2.168546255657009,2023,BAP.AX
2023-08-30 00:00:00+10:00,2023-08-29 00:00:00+10:00,2023-08-31 00:00:00+10:00,6.316261957293263,6.43782920814973,0.115,0.23656725085646713,3.7453679479412276,2023,BAP.AX
2024-03-07 00:00:00+11:00,2024-03-06 00:00:00+11:00,2024-03-08 00:00:00+11:00,5.773608562347557,5.967535806325447,0.095,0.2889272439778896,5.00427489771512,2024,BAP.AX
2024-08-29 00:00:00+10:00,2024-08-28 00:00:00+10:00,2024-08-30 00:00:00+10:00,4.862528138441332,4.875,0.055,0.06747186155866736,1.3875880948690045,2024,BAP.AX
2005-03-09 00:00:00+11:00,2005-03-08 00:00:00+11:00,2005-03-10 00:00:00+11:00,3.196971977957852,3.1872247373434286,0.187795,0.1780477593855765,5.569262433739224,2005,BEN.AX
2005-08-29 00:00:00+10:00,2005-08-26 00:00:00+10:00,2005-08-30 00:00:00+10:00,3.5738499320338546,3.5783711875089734,0.256983,0.2615042554751188,7.317158259252884,2005,BEN.AX
2006-02-27 00:00:00+11:00,2006-02-24 00:00:00+11:00,2006-02-28 00:00:00+11:00,4.588168223226429,4.803038400150143,0.217447,0.4323171769237142,9.422435183069771,2006,BEN.AX
2006-08-28 00:00:00+10:00,2006-08-25 00:00:00+10:00,2006-08-29 00:00:00+10:00,4.588330156703956,4.635551671576203,0.296519,0.34374051487224744,7.491625561643862,2006,BEN.AX
2007-02-26 00:00:00+11:00,2007-02-23 00:00:00+11:00,2007-02-27 00:00:00+11:00,5.021126907270224,4.882921524280448,0.237215,0.09900961701022393,1.9718604775128319,2007,BEN.AX
2007-08-27 00:00:00+10:00,2007-08-24 00:00:00+10:00,2007-08-28 00:00:00+10:00,5.695253769096473,5.669697533732906,0.336055,0.3104987646364332,5.451886381626371,2007,BEN.AX
2008-02-25 00:00:00+11:00,2008-02-22 00:00:00+11:00,2008-02-26 00:00:00+11:00,4.010274905973261,3.943544332331683,0.276751,0.21002042635842244,5.237058089100059,2008,BEN.AX
2008-08-27 00:00:00+10:00,2008-08-26 00:00:00+10:00,2008-08-28 00:00:00+10:00,4.2402310085654715,4.268819157367355,0.365707,0.3942951488018842,9.298907253057415,2008,BEN.AX
2009-02-26 00:00:00+11:00,2009-02-25 00:00:00+11:00,2009-02-27 00:00:00+11:00,2.8306722722402378,2.6150508881348022,0.276751,0.06112961589456445,2.1595440946678552,2009,BEN.AX
2009-08-27 00:00:00+10:00,2009-08-26 00:00:00+10:00,2009-08-28 00:00:00+10:00,3.34019727961618,3.346497090967098,0.15,0.1562998113509182,4.6793586805411245,2009,BEN.AX
2010-02-26 00:00:00+11:00,2010-02-25 00:00:00+11:00,2010-03-01 00:00:00+11:00,4.106693566196453,4.095348033421053,0.28,0.26865446722460007,6.54186787726222,2010,BEN.AX
2010-08-27 00:00:00+10:00,2010-08-26 00:00:00+10:00,2010-08-30 00:00:00+10:00,3.6025645745838353,3.658750021160608,0.3,0.3561854465767724,9.886996865779112,2010,BEN.AX
2011-02-28 00:00:00+11:00,2011-02-25 00:00:00+11:00,2011-03-01 00:00:00+11:00,4.182358960741558,4.157069114877473,0.3,0.2747101541359145,6.56830646806095,2011,BEN.AX
2011-08-29 00:00:00+10:00,2011-08-26 00:00:00+10:00,2011-08-30 00:00:00+10:00,4.040473819694246,4.089338948134017,0.3,0.3488651284397708,8.634262811933537,2011,BEN.AX
2012-02-23 00:00:00+11:00,2012-02-22 00:00:00+11:00,2012-02-24 00:00:00+11:00,3.8295508317075333,3.785450929070965,0.3,0.25590009736343156,6.682248352591522,2012,BEN.AX
2012-08-23 00:00:00+10:00,2012-08-22 00:00:00+10:00,2012-08-24 00:00:00+10:00,4.0453543504283775,3.914042528325727,0.3,0.1686881778973497,4.1699234055846475,2012,BEN.AX
2013-02-21 00:00:00+11:00,2013-02-20 00:00:00+11:00,2013-02-22 00:00:00+11:00,5.269480438635773,5.034504326399455,0.3,0.06502388776368218,1.2339715180822715,2013,BEN.AX
2013-08-23 00:00:00+10:00,2013-08-22 00:00:00+10:00,2013-08-26 00:00:00+10:00,5.489150884041722,5.4862760122305,0.31,0.3071251281887779,5.595130006020864,2013,BEN.AX
2014-02-21 00:00:00+11:00,2014-02-20 00:00:00+11:00,2014-02-24 00:00:00+11:00,6.219012706234447,6.105112644227539,0.31,0.19609993799309144,3.1532326312262526,2014,BEN.AX
2014-08-19 00:00:00+10:00,2014-08-18 00:00:00+10:00,2014-08-20 00:00:00+10:00,6.977272963577367,7.062395311860415,0.33,0.41512234828304795,5.949636060536288,2014,BEN.AX
2015-02-24 00:00:00+11:00,2015-02-23 00:00:00+11:00,2015-02-25 00:00:00+11:00,7.475205799731107,7.411873786286694,0.33,0.26666798655558743,3.5673664872902875,2015,BEN.AX
2015-08-18 00:00:00+10:00,2015-08-17 00:00:00+10:00,2015-08-19 00:00:00+10:00,6.799937546295472,6.613630796617905,0.33,0.14369325032243285,2.1131554421513075,2015,BEN.AX
2016-03-01 00:00:00+11:00,2016-02-29 00:00:00+11:00,2016-03-02 00:00:00+11:00,5.054366432835354,5.050499684131659,0.34,0.3361332512963049,6.650353823035815,2016,BEN.AX
2016-09-06 00:00:00+10:00,2016-09-05 00:00:00+10:00,2016-09-07 00:00:00+10:00,6.666599204344366,6.743100944786571,0.34,0.41650174044220467,6.247589328165799,2016,BEN.AX
2017-03-02 00:00:00+11:00,2017-03-01 00:00:00+11:00,2017-03-03 00:00:00+11:00,7.690361194164851,7.659768379865457,0.34,0.3094071857006062,4.023311491993022,2017,BEN.AX
2017-09-05 00:00:00+10:00,2017-09-04 00:00:00+10:00,2017-09-06 00:00:00+10:00,7.812701137384545,7.655591239660817,0.34,0.18289010227627145,2.3409330404451834,2017,BEN.AX
2018-03-01 00:00:00+11:00,2018-02-28 00:00:00+11:00,2018-03-02 00:00:00+11:00,7.675683786478245,7.5089202931617125,0.35,0.18323650668346758,2.3872336560589362,2018,BEN.AX
2018-09-03 00:00:00+10:00,2018-08-31 00:00:00+10:00,2018-09-04 00:00:00+10:00,7.999608862126889,7.94583858677375,0.35,0.29622972464686015,3.70305260860092,2018,BEN.AX
2019-03-01 00:00:00+11:00,2019-02-28 00:00:00+11:00,2019-03-04 00:00:00+11:00,7.012291482244489,7.152150423041997,0.35,0.48985894079750736,6.9857184636128915,2019,BEN.AX
2019-09-02 00:00:00+10:00,2019-08-30 00:00:00+10:00,2019-09-03 00:00:00+10:00,8.282604478551502,8.191792287412024,0.35,0.2591878088605224,3.1293032225758326,2019,BEN.AX
2020-03-06 00:00:00+11:00,2020-03-05 00:00:00+11:00,2020-03-09 00:00:00+11:00,6.56525586483118,5.807215806128633,0.31,-0.4480400587025466,-6.8244112328144215,2020,BEN.AX
2021-02-18 00:00:00+11:00,2021-02-17 00:00:00+11:00,2021-02-19 00:00:00+11:00,8.993862240405631,8.232236897060606,0.28,-0.4816253433450264,-5.355044701277353,2021,BEN.AX
2021-09-03 00:00:00+10:00,2021-09-02 00:00:00+10:00,2021-09-06 00:00:00+10:00,8.220053303149758,8.212369051747364,0.265,0.2573157485976072,3.1303416061670677,2021,BEN.AX
2022-03-07 00:00:00+11:00,2022-03-04 00:00:00+11:00,2022-03-08 00:00:00+11:00,7.932923356567849,7.82785019829704,0.265,0.1599268417291908,2.0159887413608213,2022,BEN.AX
2022-09-05 00:00:00+10:00,2022-09-02 00:00:00+10:00,2022-09-06 00:00:00+10:00,7.679871165085514,7.637425827410246,0.265,0.22255466232473164,2.897895778988026,2022,BEN.AX
2023-03-06 00:00:00+11:00,2023-03-03 00:00:00+11:00,2023-03-07 00:00:00+11:00,8.472769900692821,8.5908519776839,0.29,0.4080820769910787,4.816395131392741,2023,BEN.AX
2023-09-04 00:00:00+10:00,2023-09-01 00:00:00+10:00,2023-09-05 00:00:00+10:00,8.682000654623693,8.56425958050707,0.32,0.20225892588337757,2.3296349992286904,2023,BEN.AX
2024-02-22 00:00:00+11:00,2024-02-21 00:00:00+11:00,2024-02-23 00:00:00+11:00,9.309387159199805,9.303054261282227,0.3,0.2936671020824235,3.1545266843071755,2024,BEN.AX
2024-09-02 00:00:00+10:00,2024-08-30 00:00:00+10:00,2024-09-03 00:00:00+10:00,11.622738948319643,11.9350004196167,0.33,0.642261471297056,5.52590464393,2024,BEN.AX
2012-02-28 00:00:00+11:00,2012-02-27 00:00:00+11:00,2012-02-29 00:00:00+11:00,1.266196195119644,1.2930209636688232,0.029504,0.05632876854917912,4.448660386620144,2012,BGA.AX
2012-08-29 00:00:00+10:00,2012-08-28 00:00:00+10:00,2012-08-30 00:00:00+10:00,1.3044298738733184,1.3236014113563912,0.034421,0.0535925374830728,4.108502768641553,2012,BGA.AX
2013-02-27 00:00:00+11:00,2013-02-26 00:00:00+11:00,2013-02-28 00:00:00+11:00,1.9989876201273749,2.081566883946098,0.034421,0.1170002638187233,5.852975908438497,2013,BGA.AX
2013-08-27 00:00:00+10:00,2013-08-26 00:00:00+10:00,2013-08-28 00:00:00+10:00,2.388489587850013,2.4058623283871823,0.039339,0.05671174053716932,2.3743767117786816,2013,BGA.AX
2014-02-25 00:00:00+11:00,2014-02-24 00:00:00+11:00,2014-02-26 00:00:00+11:00,4.317396098978444,4.349437228923035,0.039339,0.07138012994459153,1.6533143660708145,2014,BGA.AX
2014-08-28 00:00:00+10:00,2014-08-27 00:00:00+10:00,2014-08-29 00:00:00+10:00,4.080357775276253,4.076449957533324,0.044256,0.0403481822570706,0.9888393243736794,2014,BGA.AX
2015-02-26 00:00:00+11:00,2015-02-25 00:00:00+11:00,2015-02-27 00:00:00+11:00,3.9589380094990645,3.8914923211694203,0.039339,-0.028106688329644136,-0.7099552521965493,2015,BGA.AX
2015-09-02 00:00:00+10:00,2015-09-01 00:00:00+10:00,2015-09-03 00:00:00+10:00,3.583033480537971,3.591246982821744,0.044256,0.05246950228377267,1.4643877197567994,2015,BGA.AX
2016-03-01 00:00:00+11:00,2016-02-29 00:00:00+11:00,2016-03-02 00:00:00+11:00,4.75943351644014,4.650793784292893,0.044256,-0.06438373214724713,-1.3527604057258373,2016,BGA.AX
2016-08-30 00:00:00+10:00,2016-08-29 00:00:00+10:00,2016-08-31 00:00:00+10:00,5.437019487192018,5.344702682751878,0.049174,-0.04314280444013985,-0.7935010080756804,2016,BGA.AX
2017-02-28 00:00:00+11:00,2017-02-27 00:00:00+11:00,2017-03-01 00:00:00+11:00,4.808137272756783,4.981478135498898,0.049174,0.2225148627421154,4.6278808220160235,2017,BGA.AX
2017-08-29 00:00:00+10:00,2017-08-28 00:00:00+10:00,2017-08-30 00:00:00+10:00,5.8652888053511125,5.80599525193599,0.049174,-0.01011955341512305,-0.1725329093068805,2017,BGA.AX
2018-03-06 00:00:00+11:00,2018-03-05 00:00:00+11:00,2018-03-07 00:00:00+11:00,5.695240570719454,5.866935200337103,0.054091,0.2257856296176488,3.964461673111138,2018,BGA.AX
2018-09-04 00:00:00+10:00,2018-09-03 00:00:00+10:00,2018-09-05 00:00:00+10:00,6.642178327569657,6.599181777624393,0.054091,0.011094450054735638,0.16703029499653688,2018,BGA.AX
2019-03-25 00:00:00+11:00,2019-03-22 00:00:00+11:00,2019-03-26 00:00:00+11:00,4.1139438763201355,3.917341032180973,0.054091,-0.1425118441391624,-3.464117363376314,2019,BGA.AX
2019-09-09 00:00:00+10:00,2019-09-06 00:00:00+10:00,2019-09-10 00:00:00+10:00,3.6678559732496154,3.698667924645491,0.054091,0.08490295139587589,2.314784223128977,2019,BGA.AX
2020-03-11 00:00:00+11:00,2020-03-10 00:00:00+11:00,2020-03-12 00:00:00+11:00,3.667624307416273,3.808669978554743,0.049174,0.19021967113847005,5.186454641873444,2020,BGA.AX
2020-09-07 00:00:00+10:00,2020-09-04 00:00:00+10:00,2020-09-08 00:00:00+10:00,4.903269273969448,4.962253906876839,0.049174,0.10815863290739092,2.2058473003223615,2020,BGA.AX
2021-03-01 00:00:00+11:00,2021-02-26 00:00:00+11:00,2021-03-02 00:00:00+11:00,5.565872551547159,5.648777140232699,0.05,0.13290458868554023,2.3878482206459513,2021,BGA.AX
2021-09-01 00:00:00+10:00,2021-08-31 00:00:00+10:00,2021-09-02 00:00:00+10:00,5.175337488032225,5.091158096838722,0.05,-0.03417939119350333,-0.6604282575299079,2021,BGA.AX
2022-03-01 00:00:00+11:00,2022-02-28 00:00:00+11:00,2022-03-02 00:00:00+11:00,4.444810427768687,4.355266570726773,0.055,-0.034543857041914094,-0.7771727861801129,2022,BGA.AX
2022-08-31 00:00:00+10:00,2022-08-30 00:00:00+10:00,2022-09-01 00:00:00+10:00,3.89083017412104,3.8084874344625446,0.055,-0.02734273965849532,-0.7027482165723719,2022,BGA.AX
2023-02-28 00:00:00+11:00,2023-02-27 00:00:00+11:00,2023-03-01 00:00:00+11:00,3.3618425182061777,3.3773358310143715,0.045,0.0604933128081937,1.7994094750301364,2023,BGA.AX
2023-08-29 00:00:00+10:00,2023-08-28 00:00:00+10:00,2023-08-30 00:00:00+10:00,3.0366823811380597,2.9759241726443504,0.03,-0.03075820849370947,-1.0128885617000944,2023,BGA.AX
2024-02-27 00:00:00+11:00,2024-02-26 00:00:00+11:00,2024-02-28 00:00:00+11:00,4.216916338429806,4.2564191080093146,0.04,0.0795027695795083,1.8853295441263513,2024,BGA.AX
2024-09-03 00:00:00+10:00,2024-09-02 00:00:00+10:00,2024-09-04 00:00:00+10:00,5.065039197021178,5.019999980926514,0.04,-0.005039216094663956,-0.09949016974296254,2024,BGA.AX
2005-02-28 00:00:00+11:00,2005-02-25 00:00:00+11:00,2005-03-01 00:00:00+11:00,5.714042308979302,5.97119426092676,0.1715,0.4286519519474581,7.501728702180857,2005,BHP.AX
2005-09-05 00:00:00+10:00,2005-09-02 00:00:00+10:00,2005-09-06 00:00:00+10:00,6.5396571823401075,6.376685463937768,0.192,0.02902828159766102,0.4438807843941711,2005,BHP.AX
2006-02-27 00:00:00+11:00,2006-02-24 00:00:00+11:00,2006-02-28 00:00:00+11:00,7.761003619458412,7.7422407233583606,0.2372,0.21843710389994797,2.8145471205847885,2006,BHP.AX
2006-09-04 00:00:00+10:00,2006-09-01 00:00:00+10:00,2006-09-05 00:00:00+10:00,8.814590807376806,9.038891535848325,0.2424,0.466700728471519,5.294638613070317,2006,BHP.AX
2007-02-26 00:00:00+11:00,2007-02-23 00:00:00+11:00,2007-02-27 00:00:00+11:00,9.357741608839222,9.467271932054835,0.2581,0.3676303232156144,3.928622295665386,2007,BHP.AX
2007-09-10 00:00:00+10:00,2007-09-07 00:00:00+10:00,2007-09-11 00:00:00+10:00,12.892156171568157,12.6101779483529,0.3363,0.05432177678474304,0.4213552493611743,2007,BHP.AX
2008-02-25 00:00:00+11:00,2008-02-22 00:00:00+11:00,2008-02-26 00:00:00+11:00,12.92428006536255,12.947421787283568,0.3194,0.34254172192101784,2.650373716668673,2008,BHP.AX
2008-09-01 00:00:00+10:00,2008-08-29 00:00:00+10:00,2008-09-02 00:00:00+10:00,13.854088940240665,13.397178363171333,0.469,0.012089422930667837,0.08726248967229329,2008,BHP.AX
2009-02-23 00:00:00+11:00,2009-02-20 00:00:00+11:00,2009-02-24 00:00:00+11:00,10.201922644095287,9.941125404460625,0.6495,0.38870276036533724,3.8100931944461696,2009,BHP.AX
2009-08-31 00:00:00+10:00,2009-08-28 00:00:00+10:00,2009-09-01 00:00:00+10:00,13.10452814913529,12.98036834337055,0.4868,0.3626401942352615,2.767289215668483,2009,BHP.AX
2010-03-01 00:00:00+11:00,2010-02-26 00:00:00+11:00,2010-03-02 00:00:00+11:00,14.319292152161331,14.610844146639185,0.464707,0.7562589944778537,5.281399292937152,2010,BHP.AX
2010-09-06 00:00:00+10:00,2010-09-03 00:00:00+10:00,2010-09-07 00:00:00+10:00,13.703565493496503,13.894166960695088,0.4865,0.6771014671985842,4.9410605401924474,2010,BHP.AX
2011-03-07 00:00:00+11:00,2011-03-04 00:00:00+11:00,2011-03-08 00:00:00+11:00,17.050205177807776,16.970287798963263,0.459359,0.3794416211554861,2.225437273032703,2011,BHP.AX
2011-09-05 00:00:00+10:00,2011-09-02 00:00:00+10:00,2011-09-06 00:00:00+10:00,14.358206644098221,13.735465206934279,0.520095,-0.1026464371639424,-0.7148973385623618,2011,BHP.AX
2012-02-27 00:00:00+11:00,2012-02-24 00:00:00+11:00,2012-02-28 00:00:00+11:00,13.495827491466045,13.512908515070777,0.510717,0.5277980236047313,3.9108237263589745,2012,BHP.AX
