,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
BXB.AX,0.13957996452050736,0.2079744603241238,0.30254456329170587,0.49952383352037444,0.5041753787691752,0.34367040762259604,0.40287953360333795,0.2275985872390045,0.23788379191836118,0.5847203260799834,0.3591977785971707,0.14660425259997822,0.2745066844825823,0.7143763984196312,0.7618528282769841,-0.4314217095324633,0.25245214304737296,0.2603787977571983,0.6682274794116214,1.0906762124147082,0.0
CAR.AX,0.0,0.0,0.0,0.0,0.0,0.06692763339411245,0.22012713266726358,0.4158616319393502,0.4549242140276286,0.5751827869401076,0.4580199459569121,0.6560889155002787,0.15749262281197396,0.04301646052026875,0.1519077589788811,1.2463866565506816,1.0109103764701963,0.06468077996755284,0.4622877179429068,0.12105462864739991,0.0
CBA.AX,1.7469903642295712,3.261235039912581,4.598552702154599,2.0649281937455264,1.4710479569573547,3.2494165863801356,2.982938018276581,4.065626649007427,3.2901853678892152,4.942703557251853,3.0976425996367283,4.208417166737732,4.525901097314467,4.517203078270519,1.9139550119941902,3.3535893778711596,2.1981266863366784,5.8317082817517445,2.890197870040126,2.848772027570945,0.0
CCP.AX,0.11228118655250863,0.26773662859124103,0.14734398830429907,-0.005285673182208628,0.17164043707881155,0.16462465132309445,-0.12616720316071417,0.2073219591714297,0.19364061068102423,0.27292510481486953,0.26940911499583464,1.0826273162776756,0.40913264747288913,0.2452540505181986,2.522420136754775,-0.43356129854984715,1.0805633182099506,-0.007533588616819742,0.21966215852413917,0.3383475986592508,0.0
CDA.AX,0.055480431062995605,0.07444409021448806,0.006677175704189797,0.10444762408235053,0.08506762097098702,0.10179960872922511,0.04945949596147858,0.126158960310499,0.12923749993795686,0.04089593131933633,0.1514321363536083,0.09696892392745804,0.05887814727134799,0.1137201550037652,0.05556630554019781,-0.25464941172289546,0.024782445116295904,0.09044120021623048,0.4995424605519183,-0.03570105043149674,0.0
CGF.AX,0.04309323701787671,0.08468236032227794,0.1710103920352566,0.08813162283098186,0.16412139144610738,0.15999630881782245,0.18366723161541865,0.0825350969647034,0.2965831011829674,0.21139185823037288,0.2309214621747424,0.4156755073456502,0.31237366431651736,0.3109539788288789,0.3488513988553086,-0.1608831071455814,0.20694060145733673,0.19030127346499448,0.33236103643619597,0.08728866799051627,0.0
CHC.AX,0.19268533300781243,0.1992649643408031,0.2673962523057587,0.5328964656452867,0.2426211754950759,0.12987311797467038,0.21311755427898404,0.15567755260998606,0.31029638201284504,0.33039011301106624,0.2903646046815145,0.45037596037362615,0.2871541590886384,0.5195777775659263,0.1527047331339091,0.7163269275306217,1.2049352316476192,0.3688691392721193,0.7073794543667269,-0.4776608348740208,0.0
CMW.AX,0.017284214393560607,0.0497492268761873,0.11117256904609937,0.12345438830310929,0.083036165961385,0.08378564475241007,0.08437524318275225,0.10039924708430992,0.08970500768880624,0.09010221036282723,0.0818333873984084,0.1055974336518441,0.10385710297513473,0.09536388468158052,0.047964641508792205,0.037524270305224317,0.06598182389664586,0.05131557717317636,0.054004937196239,0.038255258722855456,0.0
CNU.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26089721963995416,0.19391689323033057,0.0,0.0,0.11048936082533123,0.1977883328293113,0.07908320172042327,0.25962634336974766,0.7027190054823667,0.3397001283353491,0.4401488489207077,0.15022048790280706,0.36101745594617096,0.0
COH.AX,0.2879903864004838,0.30873352353017935,1.0586234137714783,4.1409468242313,0.3854816294600951,5.040497802764655,4.001920730198215,2.0349014849927443,3.3927849153244694,4.273558880309331,2.8585148269991123,3.5600105862663014,2.713177114480956,0.47931980386275086,4.590452884998854,0.0,1.134578933984784,-6.817686312887417,6.1343910829207005,1.770028792471976,0.0
